result,name,level,points,placed_fighter,fight_round
+,Hobi Ignaz,Ignaz,9.75,Braun Mathias,3
o,Zwyssig Raphael ***,***,8.50,Braun Mathias,4
+,Peter Simon (1997),(1997),9.75,Braun Mathias,5
+,Baumann Rico *,*,9.75,Braun Mathias,6
-,Hari Michi,Michi,8.75,Alder Armin,1
+,Kunz Daniel,Daniel,10.00,Alder Armin,2
-,Dörig Erich,Erich,8.75,Alder Armin,3
-,Gwerder Andreas **,**,8.75,Alder Armin,4
+,Schweingruber Thomas,Thomas,9.75,Alder Armin,5
+,Wolfender Roman,Roman,9.75,Alder Armin,6
o,Braun Mathias,Mathias,8.50,Schäppi Urs,1
-,Wicki Cédric,Cédric,8.75,Schäppi Urs,2
+,Bommer Christoph (1997),(1997),10.00,Schäppi Urs,3
+,Poltera Andrin (1999),(1999),10.00,Schäppi Urs,4
+,Knöpfel Markus,Markus,10.00,Schäppi Urs,5
o,Signer Emil **,**,8.50,Schäppi Urs,6
+,Aerne Christian,Christian,9.75,Oertle Daniel,1
o,Notz Beni ***,***,8.50,Oertle Daniel,2
+,Blättler Joël,Joël,10.00,Oertle Daniel,3
-,Odermatt Martin *,*,9.00,Oertle Daniel,4
o,Akeret Benno,Benno,8.50,Oertle Daniel,5
+,Arztmann Beda,Beda,10.00,Oertle Daniel,6
+,Gerber Marcel,Marcel,10.00,Zingg Christoph,1
-,Stahel Felix *,*,8.75,Zingg Christoph,2
o,Dumelin David *,*,8.50,Zingg Christoph,3
+,Thiemann Fabrice,Fabrice,10.00,Zingg Christoph,4
o,Gwerder Andreas **,**,8.50,Zingg Christoph,5
+,Hengartner Ivo,Ivo,9.75,Zingg Christoph,6
-,Fässler Andreas **,**,8.75,Kid Simon **,1
+,Braun Mathias,Mathias,10.00,Kid Simon **,2
+,Notz Armin *,*,9.75,Kid Simon **,3
o,Bühler Ernst **,**,8.50,Kid Simon **,4
o,Ott Dominik,Dominik,8.50,Kid Simon **,5
+,Stahel Felix *,*,10.00,Kid Simon **,6
+,Fuster Sepp (1997),(1997),10.00,Breitenmoser Manuel,1
-,Knöpfel Markus,Markus,8.75,Breitenmoser Manuel,2
o,Kindlimann Fabian ***,***,8.50,Breitenmoser Manuel,3
+,Schweingruber Thomas,Thomas,10.00,Breitenmoser Manuel,4
o,Schnurrenberger Roman **,**,8.50,Breitenmoser Manuel,5
+,Knup Stephan,Stephan,9.75,Breitenmoser Manuel,6
o,Hobi Ignaz,Ignaz,8.50,Keller Dominic,1
o,Gysel Hansruedi,Hansruedi,8.50,Keller Dominic,2
+,Wild Philippe (1999),(1999),10.00,Keller Dominic,3
+,Ulmann Fabian (1999),(1999),10.00,Keller Dominic,4
o,Korrodi Paul *,*,8.50,Keller Dominic,5
+,Furrer Matthias,Matthias,10.00,Keller Dominic,6
©,2022 Eidgenössischer Schwingerverba,Schwingerverba,nd,Keller Dominic,7
-,Odermatt Martin *,*,8.75,Keller Manuel,1
+,Lehmann Philipp (1999),(1999),10.00,Keller Manuel,2
+,Knöpfel Markus,Markus,10.00,Keller Manuel,3
+,Stahel Felix *,*,9.75,Keller Manuel,4
-,Ackermann Remo *,*,8.75,Keller Manuel,5
-,Koller Fabian,Fabian,9.00,Keller Manuel,6
+,Wild Thomas,Thomas,10.00,Dörig Erich,1
-,Straub Paul,Paul,8.75,Dörig Erich,2
-,Alder Armin,Armin,8.75,Dörig Erich,3
+,Olbrecht Kevin (1997),(1997),9.75,Dörig Erich,4
