result,name,level,points,placed_fighter,fight_round
-,Ettlin Stefan **,**,9.00,Suter Samuel *,6
o,Würsch Lars *,*,8.75,Gassmann Michael *,1
o,Herger Fabian *,*,8.50,Gassmann Michael *,2
+,Marty Remo (2005),(2005),10.00,Gassmann Michael *,3
+,Duss Yvan,Yvan,9.75,Gassmann Michael *,4
-,Steiner Severin,Severin,8.75,Gassmann Michael *,5
+,Bucher Roman,Roman,9.75,Gassmann Michael *,6
-,Waser Reto *,*,8.75,Langensand Stefan *,1
o,Müller Michael **,**,8.50,Langensand Stefan *,2
+,Widmer Simon,Simon,10.00,Langensand Stefan *,3
o,Rogenmoser Ryan,Ryan,8.50,Langensand Stefan *,4
+,Gasser Severin (2006),(2006),9.75,Langensand Stefan *,5
+,Laimbacher Cyrill (2004),(2004),10.00,Langensand Stefan *,6
+,Herger Simon,Simon,10.00,von Wyl Kevin (2004),1
-,Staub Ivan,Ivan,8.75,von Wyl Kevin (2004),2
o,Bucher Christian **,**,8.50,von Wyl Kevin (2004),3
+,Auf der Maur Alex,Alex,9.75,von Wyl Kevin (2004),4
o,Bucher Roland *,*,8.75,von Wyl Kevin (2004),5
+,Gander Michael,Michael,9.75,von Wyl Kevin (2004),6
o,Schöpfer Marco,Marco,8.50,Waser Raphael,1
+,Gisler Marco (2006),(2006),10.00,Waser Raphael,2
-,Gisler Jonas *,*,8.75,Waser Raphael,3
+,Gwerder Fabian,Fabian,9.75,Waser Raphael,4
o,Egli Damian **,**,8.50,Waser Raphael,5
+,Gerber Jakob,Jakob,10.00,Waser Raphael,6
-,Wiget Ueli,Ueli,8.75,Schaller Noah,1
+,Kathriner Andreas,Andreas,9.75,Schaller Noah,2
-,Ettlin Martin *,*,9.00,Schaller Noah,3
-,Würsch Lars *,*,9.00,Schaller Noah,4
-,von Ah Markus,Markus,9.00,Schaller Noah,5
+,Gander Martin,Martin,10.00,Schaller Noah,6
-,Gwerder Andreas *,*,8.75,Mehr Lars *,1
o,Waser Dominik **,**,8.50,Mehr Lars *,2
o,Rogenmoser Ryan,Ryan,8.50,Mehr Lars *,3
+,Rust Lorin (2004),(2004),10.00,Mehr Lars *,4
+,Kempf Fabian,Fabian,9.75,Mehr Lars *,5
+,Roner Remo,Remo,9.75,Mehr Lars *,6
o,Elmiger Matthias,Matthias,8.50,Barmettler Severin (2005),1
+,Fischer Markus,Markus,9.75,Barmettler Severin (2005),2
+,Burch Jonas 2 (2005),(2005),10.00,Barmettler Severin (2005),3
o,Doppmann Urs **,**,8.50,Barmettler Severin (2005),4
o,Rohrer Ivan **,**,8.50,Barmettler Severin (2005),5
+,Durrer Ive,Ive,10.00,Barmettler Severin (2005),6
+,Gut Koni,Koni,9.75,Hürlimann Marco,1
+,Bucher Roman,Roman,10.00,Hürlimann Marco,2
o,Egli Damian **,**,8.50,Hürlimann Marco,3
o,Durrer Jonas *,*,8.50,Hürlimann Marco,4
+,von Wyl Simon,Simon,10.00,Hürlimann Marco,5
o,Doppmann Urs **,**,8.50,Hürlimann Marco,6
o,Gwerder Fabian,Fabian,8.50,Kempf Damian,1
+,Kaiser Sandro,Sandro,9.75,Kempf Damian,2
+,Waser Adrian *,*,9.75,Kempf Damian,3
-,Elsener Marcel *,*,8.75,Kempf Damian,4
